,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
593,593,261,955,223,1028,880,26,505,1033,1090,724,1132,975,392,449,1290,1420,1239,1399,21
594,594,390,1250,772,224,1099,954,17,585,386,282,914,904,699,911,901,845,897,751,522
595,595,214,334,394,250,1416,827,1018,496,1488,880,929,937,1028,1320,828,13,996,253,415
596,596,42,701,794,73,670,27,405,14,1076,1105,236,1113,525,358,395,1177,12,656,932
597,597,261,848,651,937,463,4,13,1486,828,415,1401,464,1253,452,1110,22,253,1230,620
598,598,69,1213,633,894,71,724,610,635,123,556,304,1230,1014,867,1005,505,1265,398,332
599,599,133,548,171,1286,820,1060,415,13,220,849,398,394,631,1420,376,777,832,575,106
600,600,358,817,909,701,674,670,387,687,935,343,865,656,1282,27,55,637,349,355,359
601,601,390,1250,901,904,97,594,699,1099,982,1321,550,1324,502,902,607,922,585,522,1145
602,602,978,1340,1346,459,463,494,398,50,56,456,808,635,527,172,315,1009,148,1248,487
603,603,585,909,1191,284,591,956,952,1158,438,289,86,366,600,760,914,240,1304,445,349
604,604,27,537,844,1166,12,2,42,684,170,990,551,125,79,538,33,17,258,629,783
605,605,460,788,1216,1407,439,103,485,939,238,510,436,622,1484,227,104,1050,1046,441,335
606,606,461,42,33,909,1334,12,27,86,990,678,701,877,670,224,359,73,49,349,277
607,607,224,438,550,390,909,178,358,699,27,585,1142,1104,502,236,670,1158,1268,212,120
608,608,465,474,1320,1003,827,318,785,13,1074,462,1028,695,494,398,449,459,486,508,392
609,609,60,231,1077,26,208,498,967,318,505,1028,474,1486,1147,467,253,459,975,1385,735
610,610,1077,1399,777,786,465,1217,1043,1320,937,540,1161,474,1379,505,50,486,13,833,1090
611,611,134,564,1047,649,51,639,772,616,840,224,42,961,287,345,1280,911,922,906,998
612,612,1482,321,1484,1410,1412,1461,492,1115,945,1298,188,782,255,181,768,512,797,182,1012
613,613,701,73,42,670,27,82,12,516,1104,537,395,1105,681,55,224,88,1177,998,349
614,614,858,1086,349,859,1087,86,991,1145,843,834,68,224,742,33,471,51,1104,475,740
615,615,1020,475,991,1177,844,690,769,634,637,448,2,120,1029,582,1242,740,1104,1118,160
616,616,834,1178,1118,1271,1245,845,1087,911,1104,611,870,1047,349,884,1280,922,1191,991,795
617,617,13,1035,967,841,657,299,666,1385,118,1090,394,905,133,875,987,758,1077,910,1320
618,618,724,505,633,814,867,370,694,948,1213,69,1161,789,592,21,893,787,786,790,1217
619,619,378,465,494,392,1161,1026,1028,777,1217,1418,118,231,451,1111,893,228,1265,498,1090
620,620,13,1077,494,1165,1110,828,299,394,1252,672,415,666,955,1091,250,398,1043,1320,777
621,621,911,982,914,906,1334,27,922,1099,247,870,70,224,998,1250,594,772,450,1145,904
622,622,1255,298,620,205,588,297,1227,26,518,595,955,137,157,1416,517,1441,1422,138,303
623,623,1060,1420,511,1466,1077,1286,1451,179,13,324,1458,494,1340,133,887,362,1110,1272,402
624,624,42,916,345,701,670,674,448,956,224,1048,647,501,844,751,2,564,349,284,27
625,625,1385,574,299,304,1077,496,905,832,1340,13,875,214,841,821,394,657,1320,1060,511
626,626,214,299,648,827,1077,1079,304,841,876,1171,446,1286,496,464,1182,183,376,653,832
627,627,1027,287,663,77,1476,1163,42,41,993,212,1160,224,679,248,1330,291,236,916,1411
628,628,401,674,997,678,33,1105,405,600,154,72,904,1047,98,91,406,12,1311,665,701
629,629,125,42,604,184,218,88,537,344,96,812,591,39,395,1037,1104,809,990,747,1095
630,630,13,929,118,848,1110,1420,548,299,540,451,463,362,133,22,955,735,1486,1230,1340
631,631,106,1018,1110,415,133,599,1009,118,828,1253,1340,1272,875,1252,635,1420,161,849,1060
632,632,155,688,1327,552,546,791,917,744,1093,679,1384,689,361,822,1260,839,29,1352,1098
633,633,123,498,1265,635,867,363,304,1200,388,1119,1161,494,1466,69,465,1203,821,362,1111
634,634,42,690,224,881,1160,236,991,291,916,756,167,58,573,1335,1069,1303,993,585,2
635,635,133,69,1077,26,1119,1111,1420,123,106,60,1009,1340,633,118,13,1122,1213,505,1200
636,636,1177,670,55,909,1104,236,2,42,1152,1095,224,88,637,916,73,120,844,537,684
637,637,909,42,537,55,1104,73,1177,670,236,349,990,2,387,120,27,23,844,991,1300
638,638,1077,867,854,777,253,657,1161,494,334,695,937,505,978,1122,421,1018,1043,1028,803
639,639,51,42,606,2,224,998,17,27,55,904,674,909,277,572,32,516,665,870,72
640,640,13,714,854,1018,334,864,620,1110,1252,1077,1043,1253,423,373,323,661,653,560,958
641,641,24,1027,679,881,917,838,673,1098,1327,1107,1352,1154,236,688,222,1190,1064,1267,219
642,642,879,865,536,1123,27,1264,1332,836,358,73,83,606,847,277,839,747,1237,29,377
643,643,588,568,1450,1096,235,443,138,442,210,520,503,1218,323,237,554,797,557,428,726
644,644,592,593,1391,1402,1119,813,481,867,1078,1310,1023,1449,1028,1365,1217,1248,946,26,56
645,645,205,1320,828,584,1488,660,505,311,261,1049,1165,1230,113,69,975,292,319,1018,1420
646,646,105,267,457,120,225,663,904,97,387,580,289,674,300,142,1152,670,1282,1481,731
647,647,25,448,67,916,41,1048,42,2,674,668,701,670,990,1017,1105,32,1405,1029,70
648,648,214,875,626,876,1079,1286,179,319,496,1385,183,672,299,1074,815,949,841,13,548
649,649,42,38,33,537,284,665,73,162,775,611,2,687,916,279,501,950,401,51,345
650,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
651,651,937,4,13,1074,695,841,1122,761,1101,1018,848,1286,394,777,334,1077,910,415,261
652,652,730,1263,839,11,1260,847,8,884,879,747,642,1334,125,1145,1107,537,756,39,1303
653,653,1060,626,373,13,214,376,1252,548,1340,266,1382,496,949,575,1253,827,304,874,832
654,654,299,1171,15,376,648,626,832,1286,1253,574,183,1382,1182,66,949,815,1308,876,538
655,655,352,1308,1385,876,825,1063,1379,1147,657,841,887,875,1256,304,363,1165,1157,1077,1313
656,656,42,358,909,990,794,14,1103,916,73,678,55,670,58,12,62,701,72,1295,287
657,657,1077,1028,1385,352,1122,967,758,841,133,304,777,1161,821,1379,1320,394,362,672,1090
658,658,304,370,339,332,372,1077,352,249,498,441,215,968,1234,422,227,373,435,962,1265
659,659,183,560,949,13,75,376,1253,1077,451,299,574,1171,214,1091,848,804,821,815,714
660,660,895,666,1420,133,1458,171,464,415,820,261,13,451,191,113,875,324,955,937,463
661,661,13,1077,398,1043,1320,1420,1340,494,465,657,415,574,118,620,1451,1026,1165,1252,26
662,662,508,376,1171,266,832,1286,214,133,1091,13,394,1077,874,304,1343,362,714,659,106
663,663,120,212,1027,1428,679,627,1154,77,1411,224,493,993,267,1335,364,236,674,676,242
664,664,629,125,811,344,203,963,184,88,591,537,1095,355,665,58,96,756,1087,1307,80
665,665,42,678,88,998,2,1177,606,990,1145,291,27,38,12,82,86,1104,62,670,125
666,666,214,841,821,1379,451,875,464,1077,848,183,299,13,415,1479,995,905,1286,446,511
667,667,480,1236,1182,474,1320,13,827,1077,214,1486,1018,215,804,373,714,1340,828,464,161
668,668,1113,909,647,42,1105,703,2,345,916,70,1334,670,55,990,1287,224,656,1221,606
669,669,394,778,1320,955,584,1185,1077,1254,593,505,896,848,907,392,913,1022,323,1433,1028
670,670,42,224,701,1177,1104,349,916,236,2,794,73,909,27,14,991,1282,572,613,516
671,671,24,1140,201,1107,1135,889,927,1001,1045,1260,596,536,1342,1093,153,377,83,881,406
672,672,1379,657,13,620,1077,825,929,666,304,1090,394,777,841,494,1028,1091,1286,214,1157
673,673,1107,1327,679,881,917,1154,1332,839,1098,29,83,1133,641,24,247,377,73,124,879
674,674,1105,844,701,504,670,14,42,72,2,687,248,1177,916,27,448,51,401,516,501
675,675,1125,79,1113,25,445,312,678,990,783,681,17,33,734,371,27,613,73,12,380
676,676,663,679,1225,77,1154,120,791,689,580,155,1428,224,212,627,241,881,289,29,135
677,677,304,328,215,227,995,108,651,318,1161,398,777,1028,392,319,1254,435,205,826,394
678,678,42,1300,990,656,33,606,38,27,681,537,218,380,55,72,783,1113,184,665,349
679,679,1098,881,1352,794,219,212,688,1154,1327,528,1260,1335,917,14,77,663,546,120,1384
680,680,1104,1334,1143,1268,783,27,877,73,165,936,1053,1188,277,909,522,33,358,1259,865
681,681,2,73,537,42,1104,27,349,809,516,844,23,678,613,670,701,1113,170,990,795
682,682,1260,879,29,839,881,27,822,73,1446,92,1237,546,8,679,1065,42,135,544,395
683,683,997,516,674,55,701,349,1105,32,985,312,51,1489,687,884,1118,42,670,911,1177
684,684,114,604,236,258,27,544,731,1334,2,224,42,135,6,537,904,55,585,670,1177
685,685,731,32,674,1105,417,565,83,504,6,683,845,728,312,51,1045,282,884,501,114
686,686,1105,1300,742,678,170,349,218,55,125,1229,809,1118,42,27,701,73,1177,1113,72
687,687,358,674,1118,2,844,1105,42,73,916,27,72,794,909,1295,1334,51,516,1268,879
688,688,679,155,1260,1098,1352,219,546,1064,1384,552,881,1339,1107,1327,1249,528,632,24,1093
689,689,791,155,1327,120,679,676,752,1158,632,1225,546,178,688,917,1154,822,881,23,879
690,690,1335,703,222,42,2,858,916,794,224,236,120,699,918,410,1076,364,212,73,881
691,691,548,171,1019,133,929,1420,130,599,574,13,1060,832,746,849,955,1147,1340,118,910
692,692,276,413,664,575,1343,145,849,184,557,1316,1244,1128,1219,874,136,1284,214,125,324
693,693,191,696,856,558,195,694,205,1194,190,948,137,1254,833,505,635,829,955,786,512
694,694,696,195,893,1161,948,1254,325,558,814,202,56,693,190,196,789,505,695,978,146
695,695,937,1122,777,651,1043,1161,1400,1077,764,828,867,13,4,1074,253,1028,494,657,398
696,696,694,202,693,195,138,860,558,695,191,557,1349,398,978,441,205,937,829,104,146
697,697,27,247,537,1334,165,51,912,62,751,450,681,73,757,184,1053,96,11,2,591
698,698,1335,2,224,837,703,42,993,1177,998,690,670,68,916,236,287,410,70,699,482
699,699,224,27,901,236,1108,52,900,2,42,448,1411,81,247,1242,1330,916,222,844,17
700,700,1254,71,1028,26,318,829,205,459,223,1161,60,1023,21,332,261,231,378,706,593
701,701,42,670,794,73,1360,516,613,1105,224,1282,55,14,1177,349,33,674,909,1104,916
702,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
703,703,916,224,42,1335,222,236,2,670,287,794,573,690,1027,41,62,909,1103,1177,27
704,704,1250,914,956,1047,1131,27,1268,877,911,349,751,935,922,865,86,728,997,1086,670
705,705,1018,970,1110,848,1094,828,937,1392,1122,1253,1367,497,334,1009,1320,423,666,327,895
706,706,1478,26,318,569,579,449,910,205,394,1254,146,1293,1247,584,1165,505,261,955,392
707,707,42,916,701,49,670,647,909,606,2,1048,1105,27,1334,1360,211,86,794,1287,25
708,708,797,36,439,4,1361,1173,871,568,1343,651,313,788,1350,939,782,1441,15,1219,518
709,709,212,120,55,222,1144,1158,881,952,703,830,858,843,58,81,224,1136,42,163,1152
710,710,883,860,205,527,1238,984,138,173,622,677,1278,1039,103,864,517,1358,718,192,116
711,711,1465,966,382,394,669,103,505,969,971,181,1122,1247,943,592,1444,568,1320,430,492
712,712,1417,797,1063,376,1305,214,57,1173,819,1128,1385,1343,423,890,1062,1398,1077,947,1059
713,713,657,1232,1122,1386,505,69,556,1473,1077,1231,967,996,1320,1120,1448,592,1009,1213,724
714,714,1110,161,1077,373,1018,334,394,977,667,1253,1171,1043,423,13,575,253,1382,864,848
715,715,157,848,1018,323,635,161,1270,828,833,1003,498,978,937,541,651,1466,966,503,422
716,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
717,717,1420,179,977,133,182,849,283,1060,896,1018,1077,1286,832,334,887,394,1448,1253,1091
718,718,955,826,777,26,1230,205,467,505,1074,1399,910,1028,21,1161,1077,592,1420,171,394
719,719,1314,156,439,1179,1173,1398,327,1137,1390,1349,723,557,944,1174,423,447,1222,653,566
720,720,1077,1091,1018,214,278,595,1236,1043,334,937,1416,13,714,253,804,464,394,717,508
721,721,1388,1046,409,278,788,447,974,251,595,415,181,253,13,554,797,1165,827,182,250
722,722,224,312,1334,674,772,904,17,23,386,844,33,282,170,2,1457,42,538,783,27
723,723,788,485,297,557,1173,214,243,827,944,595,439,773,250,1179,137,1398,1079,328,499
724,724,1161,1122,505,69,996,1217,786,261,967,1420,540,758,1119,1400,955,1077,867,853,657
725,725,512,182,782,1474,1062,188,1487,1021,137,873,1354,1226,171,1039,948,1434,1115,1046,599
726,726,439,156,944,568,622,137,138,1387,1416,157,1450,860,1179,1255,447,238,554,227,1350
727,727,773,1219,278,439,723,653,57,788,949,1284,999,1042,485,557,1343,499,214,473,575
728,728,1105,73,701,504,72,1295,674,909,33,55,358,687,877,12,42,606,678,516,670
729,729,726,518,157,588,210,1456,514,1450,788,816,896,382,447,620,1291,116,944,1137,182
730,730,652,747,535,839,898,1123,1064,836,1065,377,879,125,642,1257,83,73,545,537,1260
731,731,674,684,1105,685,504,565,282,312,83,33,32,6,728,72,701,1113,687,1066,868
732,732,42,58,33,918,224,2,990,277,11,358,585,537,96,756,38,1103,125,23,670
733,733,1352,1264,801,881,642,1001,1123,1098,679,879,1104,1415,917,1064,536,1260,42,1113,1334
734,734,73,184,783,42,1143,1104,537,1334,1300,39,879,701,48,678,538,681,670,55,49
735,735,1161,208,299,362,540,1077,666,821,541,464,13,1379,133,777,786,494,1217,1194,376
736,736,104,138,1291,1254,103,984,1484,1386,313,137,205,893,700,1173,1246,768,1050,939,116
737,737,1023,205,104,1430,388,829,503,584,1039,392,984,1254,102,244,71,456,351,325,146
738,738,1320,635,26,1009,1340,21,487,459,1003,60,505,724,848,1391,463,467,875,1077,1491
739,739,486,1367,832,118,415,767,214,13,1171,937,1049,828,464,1320,540,1340,1385,50,26
740,740,1118,834,1177,991,111,349,1104,55,224,147,236,1002,361,2,963,163,809,1004,1306
741,741,157,1201,797,721,158,1388,10,788,1270,554,929,138,1068,630,1046,1441,492,1343,1096
742,742,125,42,12,1104,395,170,73,1037,23,1300,27,914,537,240,2,135,17,538,991
743,743,552,124,536,1327,921,83,361,1104,881,1384,847,9,358,1156,930,201,1064,1107,688
744,744,155,83,29,921,839,552,632,679,51,688,881,917,24,1233,1249,536,898,1257,153
745,745,635,1231,592,1333,1009,937,540,853,415,69,738,1122,1196,174,556,1391,541,651,875
746,746,1451,657,133,1487,1308,948,1444,362,1157,1286,1420,363,548,283,179,820,1063,1380,825
747,747,847,730,184,39,642,42,537,27,344,1104,629,73,1260,1334,809,11,1237,756,1123
748,748,282,312,606,16,27,877,604,355,302,125,912,956,591,613,1275,33,678,800,990
749,749,428,1173,1349,335,447,394,436,137,860,192,1314,557,1169,568,1026,1407,554,1238,503
750,750,204,991,834,537,1116,1275,349,1177,637,201,1104,1118,613,277,240,684,42,938,12
751,751,914,27,844,772,1334,86,1250,1294,23,2,1061,17,224,49,901,990,537,42,62
752,752,1158,1260,29,1327,839,682,1225,679,881,879,689,921,1098,791,917,27,155,642,1446
753,753,1161,960,786,955,208,867,592,215,540,777,1320,228,1077,1444,941,26,1079,505,803
754,754,473,1416,157,1444,382,1132,753,862,1465,1246,1484,181,1240,1349,1115,137,1291,721,1338
755,755,830,73,81,224,1280,27,843,222,184,212,17,537,247,236,1104,858,904,1086,577
756,756,42,11,224,2,990,670,73,909,27,881,809,992,236,38,23,222,163,1104,537
757,757,697,914,395,843,1307,1037,95,27,963,1149,165,858,23,1086,247,62,537,344,96
758,758,657,13,1077,1248,1043,1028,394,1161,777,995,1122,26,304,1252,666,1377,1217,937,841
759,759,266,1417,177,826,304,1079,392,1077,1478,238,910,1090,1254,1028,706,841,394,777,853
760,760,289,585,178,1311,343,904,962,817,120,387,366,97,236,1158,225,1457,1225,674,149
761,761,334,651,937,1077,777,13,394,214,832,299,1074,841,1253,215,4,1236,541,1110,1488
762,762,1105,809,349,877,1268,73,1287,909,728,701,12,79,27,1295,42,990,380,865,25
763,763,1200,104,398,215,332,635,227,181,1050,103,235,422,494,238,1290,74,435,867,1483
764,764,1077,299,253,1253,1110,1297,695,498,821,777,666,937,13,324,848,905,494,854,1161
765,765,437,1061,1301,902,1317,844,1242,900,189,751,27,1406,769,1405,537,1294,1283,522,699
766,766,1338,789,1039,138,768,1386,325,790,883,127,104,696,984,195,442,959,1341,1096,54
767,767,541,415,324,540,848,542,363,1091,1379,1385,1110,214,739,556,1060,13,1232,1377,828
768,768,138,1386,1039,421,1072,238,1474,1115,181,323,948,694,334,1227,984,215,969,351,103
769,769,1242,844,189,1061,1086,1170,834,2,951,1118,1087,582,537,27,963,765,1149,884,1006
770,770,1321,1191,1099,1250,1145,909,914,922,390,594,585,1086,62,1264,901,224,81,284,1334
771,771,136,812,184,836,811,629,58,537,664,1065,39,164,96,551,1037,888,125,774,952
772,772,751,448,386,224,914,1047,904,594,390,1099,606,17,1334,211,722,911,27,870,585
773,773,788,557,243,214,473,57,999,13,1343,871,4,949,1284,183,297,626,1008,648,439
774,774,73,1118,879,42,236,1325,184,247,395,537,277,855,1103,881,1104,516,656,55,606
775,775,670,72,1105,33,51,701,674,1177,42,656,678,606,613,405,12,809,1113,349,406
776,776,33,732,904,823,911,783,12,701,42,1334,355,538,55,312,282,997,359,17,772
777,777,1077,133,1091,398,1161,1074,394,955,304,253,1028,13,415,657,171,967,1090,1043,1165
778,778,967,394,777,1420,1157,987,970,1385,1165,657,1028,1077,672,261,1418,505,1090,724,579
779,779,735,362,363,821,505,208,69,26,1217,385,465,1161,451,1252,1165,867,118,609,494
780,780,27,2,62,916,1170,70,703,5,224,537,42,364,236,1405,448,533,690,73,1020
781,781,133,1206,1074,324,1420,1302,1308,853,171,1161,948,955,113,13,657,574,1458,576,1451
782,782,137,974,568,1484,103,1109,873,944,127,1407,182,257,181,1128,1046,430,557,1096,1169
783,783,33,386,1143,450,734,277,678,454,17,911,604,537,681,606,79,1113,680,877,125
784,784,1019,895,1090,849,133,929,1451,1147,1379,575,1420,948,1262,1060,214,1157,735,660,937
785,785,608,481,304,474,827,1266,449,319,1320,786,1478,318,26,467,579,1028,1079,1090,976
786,786,967,955,777,1161,1181,1122,540,724,735,1320,69,657,867,1248,1232,415,1333,1217,505
787,787,505,828,542,50,1320,1018,415,926,1392,494,1231,1003,937,69,462,1077,814,394,196
788,788,1407,473,1173,832,496,214,297,1373,1060,485,595,949,773,1090,1286,13,827,557,723
789,789,694,867,1023,458,829,984,813,1161,787,1254,108,1217,1386,194,592,325,56,786,505
790,790,138,1386,1138,939,706,959,724,984,786,693,512,1341,1478,104,1462,569,26,969,137
791,791,1225,689,1327,27,822,679,361,201,917,879,572,881,1303,1156,632,839,1154,23,991
792,792,799,1320,1022,26,1340,875,1486,60,118,635,13,1171,1182,231,1026,133,123,1385,61
793,793,1087,591,950,537,39,991,697,681,484,27,543,88,1104,678,751,834,355,125,963
794,794,701,42,224,14,909,1080,916,212,73,679,670,236,349,1104,222,1177,120,2,932
795,795,911,681,1047,877,12,72,783,33,606,86,17,349,751,51,670,844,42,1334,2
796,796,9,83,879,688,27,155,504,637,147,679,743,29,674,1064,42,358,921,1237,349
797,797,557,137,929,181,827,483,1068,1128,439,36,13,1441,939,788,118,257,1486,1305,1227
798,798,949,874,1286,815,1179,1253,1060,531,757,995,1284,145,832,575,735,662,299,1086,714
799,799,1486,792,929,1182,13,1340,875,574,635,937,26,1022,848,1110,666,113,1009,651,246
800,800,1275,884,537,604,27,33,879,613,538,51,184,282,17,606,642,1118,73,516,450
801,801,1064,1257,733,1123,1264,29,642,83,847,1237,536,1415,1352,546,889,1250,1113,1098,917
802,802,701,674,32,728,956,516,55,1191,865,613,1287,1113,794,284,845,1105,72,670,42
803,803,498,123,973,1077,1265,542,69,1466,867,556,854,1122,230,362,304,821,1161,324,196
804,804,13,334,1077,394,1091,777,214,1079,827,832,758,651,875,905,1018,848,874,849,4
805,805,299,1253,1077,1182,1286,1074,214,1401,848,666,423,132,970,253,133,304,498,230,827
806,806,1367,977,1018,1179,717,324,575,1084,828,864,1081,948,334,937,1115,895,1392,896,887
807,807,508,26,415,463,250,1018,13,1486,848,21,967,1171,394,1308,1340,1320,1445,821,1286
808,808,459,26,1022,1486,1340,978,172,738,1346,972,1269,848,1380,1009,494,463,253,584,1200
809,809,42,670,1334,756,1104,73,1268,27,1105,909,224,681,537,62,2,349,1300,55,11
810,810,786,875,1305,651,1293,1171,617,967,1046,1232,937,313,540,876,272,1459,26,480,980
811,811,812,268,535,734,629,882,39,125,834,271,836,730,269,1457,561,577,538,35,591
812,812,268,39,952,184,88,271,629,535,125,42,537,344,58,809,258,879,1037,73,277
813,813,592,505,867,786,946,955,56,569,1196,1248,1217,1192,1078,1290,724,1043,1033,481,1393
814,814,1161,864,1077,828,13,937,540,253,324,498,334,724,948,74,996,1122,133,695,196
815,815,214,949,322,1171,299,1286,848,1262,1253,828,250,1479,1382,875,895,1008,324,666,648
816,816,1444,1185,1400,1422,896,584,826,179,970,392,411,1486,969,1161,568,205,955,494,313
817,817,289,358,600,224,585,909,343,349,794,674,236,341,916,572,438,42,55,1027,493
818,818,909,1300,794,366,1103,236,358,585,956,916,247,55,932,73,952,656,218,1145,42
819,819,119,890,1173,439,373,788,1063,723,342,727,1398,719,1314,485,379,57,566,1349,1343
820,820,1286,887,1060,1392,133,1420,821,1451,1466,1486,948,113,1479,1458,599,1206,929,1161,841
821,821,1077,1161,451,666,253,1253,848,657,362,1379,1090,1320,494,26,304,1466,1165,1110,299
822,822,881,642,546,682,29,879,1065,679,791,1064,1352,839,1260,585,917,27,9,1225,23
823,823,538,86,776,783,795,17,1345,845,359,898,79,606,32,12,908,49,678,417,282
824,824,911,783,73,845,1317,1113,906,33,277,935,1250,25,909,371,1304,1334,42,865,678
825,825,920,1157,910,1147,672,1379,1385,304,1451,548,352,1393,657,133,13,841,1420,1090,1060
826,826,1028,304,392,718,1077,1090,1079,1247,318,579,1074,657,777,481,853,987,435,1161,1478
827,827,214,1320,13,496,1079,1090,250,1077,494,1028,318,26,626,841,929,1340,334,848,299
828,828,1320,848,1110,1018,494,1234,620,13,1488,1077,1253,214,324,937,815,74,666,854,253
829,829,205,392,505,706,700,1386,1400,569,893,378,394,608,867,21,1023,1028,1003,1079,104
830,830,81,858,1104,755,1144,224,544,27,73,236,1145,42,344,222,690,247,17,1069,699
831,831,664,1012,692,274,1244,379,1316,811,621,577,136,697,782,551,652,203,730,884,1193
832,832,1286,179,1486,133,1060,1382,1458,1308,464,1367,214,1420,1340,1171,929,1459,1385,548,362
833,833,937,1478,1161,786,415,651,610,948,787,394,508,1079,486,1018,579,205,334,827,541
834,834,1118,616,537,1104,884,1086,963,125,277,349,2,1177,55,27,154,1087,606,471,681
835,835,1214,182,1490,499,1451,1361,255,1417,1474,139,570,599,411,340,1305,1418,478,238,619
836,836,879,377,642,9,839,73,184,536,1332,12,1237,881,29,258,774,1065,678,538,27
837,837,2,27,870,698,236,670,674,224,51,904,1036,537,88,222,1170,699,23,248,410
838,838,1190,679,1327,794,641,1154,1233,1352,881,1134,1443,1463,917,219,1098,24,791,377,1225
839,839,879,377,1107,917,29,881,1334,1327,27,536,73,83,1251,836,889,642,77,247,652
840,840,51,516,906,611,674,70,911,837,55,670,606,1105,1152,572,687,73,42,1016,577
841,841,1077,394,1385,666,1074,13,657,875,214,574,496,352,910,1320,334,849,651,821,1060
842,842,224,1411,236,1104,699,909,585,212,42,1080,81,572,2,1189,1099,1108,1335,1163,197
843,843,1145,224,858,1189,395,42,909,1058,932,1300,73,670,1103,537,1152,516,703,236,859
844,844,2,27,42,170,537,1104,674,197,900,916,448,751,670,224,23,349,901,52,990
845,845,27,51,911,98,1250,904,539,1002,97,450,906,17,32,613,312,33,282,386,73
846,846,955,1297,1014,724,108,853,422,867,786,205,579,1161,777,620,875,666,833,540,905
847,847,747,1107,889,642,879,27,1327,1237,42,839,756,930,652,1133,1260,536,809,8,1104
848,848,1253,929,1077,937,828,666,1018,1320,1486,253,1060,1340,299,821,214,13,1466,1110,1308
849,849,575,133,1060,1420,548,13,214,874,324,841,980,362,1077,1435,875,1019,895,398,758
850,850,42,73,120,1065,224,881,349,358,147,701,142,282,1076,909,167,670,879,1080,990
851,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
852,852,566,320,116,1314,137,238,328,254,1179,394,205,297,113,1173,251,620,173,1407,841
853,853,579,955,910,415,777,1014,1079,394,13,666,574,1420,1091,1230,304,875,849,1077,905
854,854,1077,973,1018,828,324,1253,334,1122,1297,764,1074,821,1110,805,498,1234,304,1399,1466
855,855,591,12,42,606,1334,358,774,1264,62,990,395,732,359,73,879,538,809,678,284
856,856,192,190,693,584,56,194,205,569,829,223,955,1402,558,706,867,1386,694,1196,753
857,857,205,1164,693,512,171,192,1474,188,1130,190,113,553,1013,1436,856,478,492,1302,860
858,858,1069,690,843,224,830,81,212,1335,859,222,42,881,1189,1425,73,120,699,236,703
859,859,1145,858,1189,1335,843,1425,932,1127,224,690,998,81,909,1058,73,42,395,1069,27
860,860,138,398,394,238,984,558,1173,696,1167,400,137,415,407,205,21,171,557,955,192
861,861,224,30,904,998,17,27,772,82,699,1325,247,42,639,751,1280,837,236,1103,537
862,862,214,473,207,1077,841,1079,451,753,304,827,788,215,394,1343,362,761,181,651,334
863,863,1107,219,42,881,1093,52,193,2,77,27,1330,131,9,1154,1249,688,51,377,879
864,864,913,1488,1320,1018,814,13,1110,334,620,828,415,1077,973,1043,394,161,695,191,1252
865,865,73,1287,1268,27,642,111,1113,879,1334,1105,914,687,877,591,358,701,79,909,990
866,866,1357,1104,932,956,284,1038,2,922,236,1037,918,81,1145,690,1300,699,756,794,42
867,867,505,1161,777,1077,657,1309,695,228,398,786,1181,1217,1422,253,494,171,1265,540,592
868,868,33,606,728,1142,358,12,55,1126,687,731,674,656,909,1166,73,72,1113,359,936
869,869,1032,27,1457,914,1142,809,73,522,1034,701,247,906,963,909,1047,952,865,1334,1166
870,870,837,751,884,70,904,647,772,312,914,448,55,2,906,606,386,639,911,845,604
871,871,4,13,394,804,214,944,1077,1091,243,1343,720,297,788,651,620,773,1079,929,910
872,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
873,873,1487,1115,1474,181,1150,478,948,182,492,980,1477,512,1062,599,490,849,137,1361,1451
874,874,849,1077,13,214,334,967,266,376,937,394,362,1308,1110,1060,1286,133,841,666,415
875,875,1077,666,1486,841,13,1385,415,648,1340,214,929,319,179,876,26,1320,1379,848,579
876,876,875,648,841,1077,626,1079,1385,1486,987,394,451,214,318,261,319,1171,832,1182,579
877,877,606,27,1334,282,277,1295,358,1105,674,865,1268,844,997,33,1104,1047,79,795,911
878,878,528,1123,679,879,917,1327,546,1098,155,83,1257,688,1352,1384,1064,587,1237,1324,911
879,879,27,73,358,839,377,537,1237,42,546,1264,642,909,936,29,536,952,1107,1104,1327
880,880,261,1230,955,1239,1028,517,595,620,214,13,1422,253,26,996,1033,1420,1488,75,1209
881,881,1098,679,1107,212,1260,42,77,224,1446,794,756,236,73,1327,1104,670,1156,1352,222
882,882,577,774,125,344,843,1086,1250,742,1145,884,1334,834,678,47,914,537,629,734,538
883,883,787,505,786,196,948,1231,651,1023,693,1161,1320,746,635,108,753,138,479,1302,1122
884,884,147,55,537,170,125,834,516,800,51,963,681,582,1118,687,674,783,2,358,870
885,885,1302,948,746,368,512,490,1393,1444,1448,1420,553,505,182,1072,657,896,152,1453,1462
886,886,1264,1145,888,918,537,911,1123,366,62,909,27,1104,1191,58,1086,936,42,125,992
887,887,1286,1147,179,1308,133,820,363,362,1157,977,1060,1077,402,283,1420,1376,895,1466,1019
888,888,918,162,537,886,184,23,58,125,42,2,1058,1103,11,812,62,395,732,27,756
